Date,Equipment,Handedness,"Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"Nov 04, 2020 07:41:45 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,49,69,62.7,20.6,72,10,66,89,-33,3.67,0.13,20.3,,,
"Nov 04, 2020 07:41:39 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,50,63,64.7,18.1,72,14,71,85,-24,3.45,0.15,20.8,,,
"Nov 04, 2020 07:34:31 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,54,54,62,14.7,69,12,77,83,-21,3.08,0.16,19.1,,,
"Nov 04, 2020 07:34:19 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,49,63,62.1,18.3,76,9,68,86,-22,3.5,0.14,20.1,,,
"Nov 04, 2020 07:34:05 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,53,52,63.3,13.7,70,9,77,81,-19,3.03,0.17,19.9,,,
"Nov 04, 2020 07:33:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,42,58,61.3,16.3,79,13,61,83,-20,3.18,0.15,19.6,,,
"Nov 04, 2020 07:33:26 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,50,48,63.8,12.1,75,10,68,88,-22,3.12,0.16,20.9,,,
"Nov 04, 2020 07:33:19 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,55,67,61.9,19.8,68,19,76,85,-18,3.29,0.15,19.4,,,
"Nov 04, 2020 07:33:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,54,63,66.3,18.2,77,9,72,87,-22,3.94,0.14,21.3,,,
"Nov 04, 2020 07:33:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,44,64,65.1,18.6,79,8,61,90,-32,3.85,0.14,22.1,,,
"Nov 04, 2020 07:32:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,52,71,62.1,21.6,70,10,71,90,-34,3.61,0.13,20.5,,,
"Nov 04, 2020 07:32:48 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,48,65,66.7,19.2,81,8,66,88,-26,4.36,0.13,21.6,,,
"Nov 04, 2020 07:30:10 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,45,53,62.8,14.3,74,9,67,83,-24,3.3,0.15,20.4,,,
"Nov 04, 2020 07:29:46 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,42,50,63.5,13.1,72,11,62,82,-25,3.08,0.16,21.4,,,
"Nov 04, 2020 07:29:36 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,45,47,65.5,11.7,70,10,72,77,-20,3.36,0.16,20,,,
"Nov 04, 2020 07:29:11 PM","Velo HS-Collegiate BBCor",Right,"General Practice",72,42,44,66.4,10.5,88,6,63,82,-34,3.79,0.15,21.7,,,
"Nov 04, 2020 07:28:58 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,38,39,65.2,8.2,81,7,60,78,-35,3.37,0.16,21.4,,,
"Nov 04, 2020 07:28:53 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,45,37,65,7.5,88,6,68,82,-30,3.39,0.16,21.2,,,
"Nov 04, 2020 07:28:47 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,35,40,62.7,9,82,7,55,78,-38,3.05,0.16,21.4,,,
"Nov 04, 2020 07:28:39 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,40,43,64.7,9.9,87,6,60,82,-38,3.36,0.16,21.3,,,
"Nov 04, 2020 07:28:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,44,41,67.4,9.1,82,9,72,76,-28,3.52,0.16,21.5,,,
"Nov 04, 2020 07:28:28 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,43,41,67.4,9.3,87,11,69,78,-24,3.85,0.15,20.8,,,
"Nov 04, 2020 07:28:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,41,43,66.5,10,87,4,65,78,-29,3.7,0.15,21,,,
"Nov 04, 2020 07:27:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,40,33,59.5,5.9,79,7,63,79,-30,2.5,0.18,20.1,,,
"Nov 04, 2020 07:27:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,37,36,57.4,7.2,80,7,57,79,-31,2.37,0.17,18.8,,,
"Nov 04, 2020 07:26:51 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,34,41,58.3,9.4,81,9,53,77,-31,2.66,0.16,19.3,,,
"Nov 04, 2020 07:26:42 PM","Velo HS-Collegiate BBCor",Right,"General Practice",69,37,37,57.3,7.4,86,10,58,79,-31,2.45,0.17,18.4,,,
"Nov 04, 2020 07:26:31 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,46,34,61,6.3,75,8,71,79,-33,2.54,0.18,20,,,
"Nov 04, 2020 07:26:04 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,43,56,66.1,15.5,79,12,60,87,-31,3.56,0.15,22.5,,,
"Nov 04, 2020 07:25:59 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,46,59,65.8,16.8,76,9,63,90,-35,3.77,0.14,22.4,,,
"Nov 04, 2020 07:25:53 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,48,56,65.1,15.4,76,9,67,86,-30,3.45,0.15,21.7,,,
"Nov 04, 2020 07:25:48 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,38,54,67,14.3,85,11,52,86,-32,3.75,0.15,23.5,,,
"Nov 04, 2020 07:25:40 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,39,55,64.1,14.8,74,14,53,87,-34,3.21,0.16,22.5,,,
"Nov 04, 2020 07:25:35 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,47,55,63.5,15,75,12,64,88,-29,3.08,0.16,21.6,,,
"Nov 04, 2020 07:25:30 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,39,58,67.2,16.3,88,10,56,85,-34,4.05,0.14,23,,,
"Nov 04, 2020 07:25:25 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,47,54,63.2,14.5,74,8,69,82,-30,3.43,0.15,20.3,,,
"Nov 02, 2020 08:04:28 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,57,68,64.4,20.1,72,10,75,93,-25,3.88,0.13,20.7,,,
"Nov 02, 2020 08:04:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,44,68,61,20.2,68,21,67,81,-28,3.28,0.14,19,,,
"Nov 02, 2020 08:04:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,47,65,65.3,19.2,74,15,65,86,-31,4.11,0.13,20.4,,,
"Nov 02, 2020 08:04:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,57,67,63.9,20,71,6,75,93,-30,3.87,0.13,20.3,,,
"Nov 02, 2020 08:04:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,58,56,63.7,15.4,73,13,76,90,-24,3.43,0.15,19.9,,,
"Nov 02, 2020 08:03:59 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,43,70,68.3,21,75,17,60,86,-31,4.06,0.14,22.2,,,
"Nov 02, 2020 08:01:51 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,50,65,66.8,19.1,75,11,69,86,-30,4.17,0.13,21.4,,,
"Nov 02, 2020 08:01:45 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,37,62,69.2,17.8,77,16,59,78,-28,4.62,0.13,22.5,,,
"Nov 02, 2020 08:01:35 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,51,58,66.2,16.2,73,17,75,81,-16,3.72,0.15,20.5,,,
"Nov 02, 2020 08:01:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,41,58,65.6,16.3,84,15,62,82,-20,3.79,0.14,22,,,
"Nov 02, 2020 08:01:14 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,45,58,64.7,16.4,84,16,66,84,-22,3.86,0.14,20.2,,,
"Nov 02, 2020 07:58:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,42,65,68.6,18.9,79,11,62,84,-29,4.47,0.13,22.3,,,
"Nov 02, 2020 07:57:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,42,59,67,16.6,75,17,63,82,-23,3.9,0.14,21.6,,,
"Nov 02, 2020 07:57:48 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,40,63,68.8,18.3,82,8,59,83,-31,4.5,0.13,22.4,,,
"Nov 02, 2020 07:57:41 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,43,57,65.3,15.8,83,10,62,85,-26,3.93,0.14,20.7,,,
"Nov 02, 2020 07:57:36 PM","Velo HS-Collegiate BBCor",Right,"General Practice",44,68,61,61,17.4,61,11,90,98,-27,3.24,0.14,18,,,
"Nov 02, 2020 07:57:27 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,52,67,65.8,19.8,81,9,71,90,-26,4.38,0.12,21,,,
"Nov 02, 2020 07:55:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,44,60,65.3,16.9,83,7,61,87,-29,4.11,0.13,21.3,,,
"Nov 02, 2020 07:55:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,43,59,65.1,16.5,79,13,63,84,-24,3.85,0.14,21.3,,,
"Nov 02, 2020 07:54:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,52,61,63,17.5,74,13,70,91,-25,3.51,0.14,20,,,
"Nov 02, 2020 07:54:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,48,60,67.1,16.9,73,12,66,87,-28,4.15,0.14,21.5,,,
"Nov 02, 2020 07:50:24 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,53,68,65.1,20.4,77,14,72,87,-22,4.03,0.13,20.3,,,
"Nov 02, 2020 07:50:14 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,35,59,67.1,16.6,84,10,53,80,-34,4.41,0.13,22.4,,,
"Nov 02, 2020 07:50:09 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,49,60,64.7,17,81,9,67,87,-29,4.03,0.13,20.5,,,
"Nov 02, 2020 07:50:00 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,44,57,66.6,15.9,82,10,64,84,-30,4.21,0.13,21.3,,,
"Nov 02, 2020 07:49:55 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,40,66,66.9,19.5,83,18,62,79,-19,4.38,0.13,20.9,,,
"Nov 02, 2020 07:49:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,38,61,65.6,17.4,79,14,58,81,-35,3.8,0.14,21.4,,,
"Nov 02, 2020 07:47:52 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,56,70,65,21.1,69,16,75,86,-21,3.63,0.15,20.2,,,
"Nov 02, 2020 07:47:46 PM","Velo HS-Collegiate BBCor",Right,"General Practice",72,50,57,64.3,15.8,89,5,68,91,-26,4.05,0.13,21.3,,,
"Nov 02, 2020 07:47:40 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,55,57,66.5,15.8,78,13,73,88,-23,3.85,0.14,20.9,,,
"Nov 02, 2020 07:47:28 PM","Velo HS-Collegiate BBCor",Right,"General Practice",77,47,54,63.1,14.5,94,10,65,87,-18,3.72,0.13,20.6,,,
"Nov 02, 2020 07:47:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,39,48,67.2,12.2,88,12,57,83,-25,4.05,0.14,22.4,,,
"Nov 02, 2020 07:45:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,47,61,67.6,17.6,85,6,64,88,-31,4.33,0.13,22.2,,,
"Nov 02, 2020 07:45:17 PM","Velo HS-Collegiate BBCor",Right,"General Practice",75,38,57,66,15.9,92,14,58,80,-20,3.84,0.14,22,,,
"Nov 02, 2020 07:45:12 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,44,56,67.4,15.3,82,14,62,85,-29,3.84,0.15,22.2,,,
"Nov 02, 2020 07:45:07 PM","Velo HS-Collegiate BBCor",Right,"General Practice",50,61,63,65.5,18.3,67,15,80,86,-17,3.63,0.15,20.1,,,
"Nov 02, 2020 07:45:00 PM","Velo HS-Collegiate BBCor",Right,"General Practice",74,40,57,66.4,15.8,91,12,60,83,-23,4.12,0.13,22.1,,,
"Nov 02, 2020 07:44:51 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,50,59,65.6,16.7,87,10,68,90,-24,3.96,0.14,21.5,,,
"Nov 02, 2020 07:42:32 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,45,45,66.5,11,72,15,73,77,-22,3.46,0.16,21.1,,,
"Nov 02, 2020 07:42:26 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,53,56,64.8,15.5,71,11,77,81,-30,3.6,0.15,19.3,,,
"Nov 02, 2020 07:42:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,48,57,66.3,15.9,71,16,70,83,-28,3.67,0.15,19.9,,,
"Nov 02, 2020 07:42:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,48,55,64.5,15,71,14,73,81,-17,3.26,0.16,20.1,,,
"Nov 02, 2020 07:41:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,43,62,64.6,17.9,78,15,66,80,-26,3.84,0.14,20.1,,,
"Nov 02, 2020 07:38:17 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,42,42,65.1,9.4,88,10,65,80,-29,3.49,0.15,20.2,,,
"Nov 02, 2020 07:38:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,47,46,66,11.2,79,12,71,81,-29,3.5,0.16,20,,,
"Nov 02, 2020 07:38:07 PM","Velo HS-Collegiate BBCor",Right,"General Practice",69,38,43,67.6,10,86,10,59,79,-37,3.68,0.16,21.9,,,
"Nov 02, 2020 07:38:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,73,42,62.8,9.5,69,6,86,85,-29,2.98,0.17,19.5,,,
"Nov 02, 2020 07:37:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,47,47,66.4,11.6,79,11,69,83,-30,3.63,0.15,20.7,,,
"Nov 02, 2020 07:37:51 PM","Velo HS-Collegiate BBCor",Right,"General Practice",73,42,39,64.9,8.3,90,11,63,81,-30,3.07,0.17,21.4,,,
"Nov 02, 2020 07:37:47 PM","Velo HS-Collegiate BBCor",Right,"General Practice",76,36,44,63.5,10.3,93,11,54,81,-31,3.37,0.15,20.9,,,
"Nov 02, 2020 07:32:15 PM","Velo HS-Collegiate BBCor",Right,"General Practice",45,54,52,58.8,13.9,61,12,74,86,-26,2.64,0.16,18.2,,,
"Nov 02, 2020 07:32:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,53,51,65.1,13.5,67,16,79,80,-16,3.16,0.17,19.2,,,
"Nov 02, 2020 07:32:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,45,51,66.8,13.1,81,14,69,81,-20,3.68,0.15,20.4,,,
"Nov 02, 2020 07:31:57 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,59,53,62.9,13.9,68,12,82,81,-20,3.18,0.16,18.1,,,
"Nov 02, 2020 07:31:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,57,58,63.6,16.3,72,10,81,82,-22,3.42,0.15,18.4,,,
"Nov 02, 2020 07:31:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,47,52,63.4,13.9,74,12,69,83,-23,3.19,0.16,19.3,,,
"Nov 02, 2020 07:31:39 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,47,54,63.1,14.5,77,11,68,84,-25,3.16,0.16,20.4,,,
"Nov 02, 2020 07:31:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,73,56,53,15.5,74,14,85,86,-26,2.45,0.14,15.1,,,
"Oct 23, 2020 04:12:45 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,54,65,67.1,19.2,79,4,72,90,-33,4.71,0.12,21,,,
"Oct 23, 2020 03:59:09 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,65,76,58,23.8,85,-6,80,89,-26,3.98,0.11,18.9,,,
"Oct 23, 2020 03:39:55 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,41,62,70.2,17.8,80,5,62,82,-38,4.68,0.13,22.6,,,
"Oct 23, 2020 03:39:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,44,59,68.4,16.8,83,7,65,82,-33,4.38,0.13,22,,,
"Oct 23, 2020 03:39:43 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,53,57,66.7,15.8,76,5,71,88,-31,4.04,0.14,20.7,,,
"Oct 23, 2020 03:39:38 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,51,57,65.3,15.6,76,14,74,82,-20,3.72,0.14,19.7,,,
"Oct 23, 2020 03:39:31 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,46,62,71.4,17.7,72,6,69,81,-32,5.07,0.13,22,,,
"Oct 23, 2020 03:39:26 PM","Velo HS-Collegiate BBCor",Right,"General Practice",61,52,59,68.6,16.6,78,6,74,83,-28,4.47,0.13,21.1,,,
"Oct 23, 2020 03:39:22 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,47,55,68.7,14.8,74,3,65,86,-42,4.29,0.14,22.1,,,
"Oct 23, 2020 03:39:17 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,60,55,69.2,14.9,73,5,78,87,-31,4.29,0.14,21.6,,,
"Oct 23, 2020 03:37:58 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,53,57,64.7,15.9,77,8,76,83,-25,3.69,0.14,19.8,,,
"Oct 23, 2020 03:37:49 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,49,54,65.4,14.6,82,10,70,84,-26,3.78,0.14,20.2,,,
"Oct 23, 2020 03:37:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",69,43,56,67.7,15.5,86,2,64,84,-38,4.42,0.13,21.8,,,
"Oct 23, 2020 03:37:39 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,50,56,65.9,15.5,82,11,68,88,-22,3.83,0.14,21,,,
"Oct 23, 2020 03:37:33 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,41,56,68.4,15.2,81,5,62,83,-36,4.25,0.14,22.3,,,
"Oct 23, 2020 03:37:27 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,45,57,67.9,15.8,80,8,67,82,-32,4.31,0.13,21.5,,,
"Oct 23, 2020 03:37:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,56,61,58.6,17.4,69,14,82,80,-23,3.03,0.14,17.1,,,
"Oct 23, 2020 03:37:18 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,59,49,62.9,12.3,84,7,77,90,-24,3.26,0.15,19.7,,,
"Oct 22, 2020 05:14:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,56,62,66.8,17.7,84,1,74,88,-29,4.3,0.13,21.4,,,
"Oct 22, 2020 05:12:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,80,54,64.4,14.5,75,9,88,90,-24,3.56,0.15,19.5,,,
"Oct 22, 2020 04:56:37 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,56,63,68.5,18.3,70,12,77,84,-27,4.09,0.14,21,,,
"Oct 22, 2020 04:56:29 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,46,62,68,17.9,77,18,69,81,-14,3.91,0.15,20.9,,,
"Oct 22, 2020 04:56:23 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,56,63,67.5,18.2,73,8,74,89,-28,4.26,0.13,21.1,,,
"Oct 22, 2020 04:56:12 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,61,61,65.6,17.3,69,11,78,91,-25,3.85,0.14,20.2,,,
"Oct 22, 2020 04:56:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",54,50,67,64.9,19.9,70,12,71,85,-32,4,0.13,20.2,,,
"Oct 22, 2020 04:55:58 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,51,64,67.9,18.5,82,9,70,86,-23,4.59,0.13,21.5,,,
"Oct 22, 2020 04:55:52 PM","Velo HS-Collegiate BBCor",Right,"General Practice",72,52,57,65.4,15.8,88,1,72,86,-25,4.26,0.13,21.1,,,
"Oct 22, 2020 04:54:36 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,50,65,69.8,19.1,76,12,70,85,-27,4.49,0.14,22.4,,,
"Oct 22, 2020 04:54:30 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,61,60,66.7,16.9,74,14,80,86,-19,4.04,0.14,20.2,,,
"Oct 22, 2020 04:54:17 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,43,56,68.9,15.4,83,8,63,84,-30,4.51,0.13,22.7,,,
"Oct 22, 2020 04:54:08 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,35,55,67.7,15,80,17,57,77,-22,4.05,0.14,22.9,,,
"Oct 22, 2020 04:54:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,46,60,67.1,16.9,77,3,63,90,-33,4.21,0.13,22.5,,,
"Oct 22, 2020 04:53:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,44,63,67.4,18.1,83,12,62,87,-25,4.25,0.13,22.7,,,
"Oct 22, 2020 04:52:39 PM","Velo HS-Collegiate BBCor",Right,"General Practice",59,45,57,69.7,15.9,76,11,64,85,-27,4.35,0.14,22.7,,,
"Oct 22, 2020 04:52:33 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,48,57,69.9,15.6,84,8,69,84,-28,4.57,0.13,22.2,,,
"Oct 22, 2020 04:52:27 PM","Velo HS-Collegiate BBCor",Right,"General Practice",57,52,63,67.6,18.4,74,13,71,86,-27,4.47,0.13,21.2,,,
"Oct 22, 2020 04:52:16 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,50,55,66.3,14.8,83,15,68,87,-17,3.68,0.15,21.5,,,
"Oct 22, 2020 04:52:10 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,45,59,66.7,16.5,87,11,64,85,-22,4.29,0.13,21.3,,,
"Oct 22, 2020 04:52:01 PM","Velo HS-Collegiate BBCor",Right,"General Practice",71,50,55,66.3,14.9,88,9,68,88,-25,4,0.14,21.7,,,
"Oct 22, 2020 04:51:53 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,46,59,65.5,16.6,80,12,63,90,-31,4.02,0.13,21.1,,,
"Oct 22, 2020 04:50:30 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,39,54,68.1,14.5,80,11,59,82,-33,4.22,0.14,22,,,
"Oct 22, 2020 04:50:24 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,53,59,67.1,16.4,76,13,75,83,-20,3.98,0.14,20.4,,,
"Oct 22, 2020 04:50:14 PM","Velo HS-Collegiate BBCor",Right,"General Practice",58,73,62,63.9,17.6,74,11,84,92,-19,3.71,0.14,19.7,,,
"Oct 22, 2020 04:50:03 PM","Velo HS-Collegiate BBCor",Right,"General Practice",69,47,62,68.2,17.7,85,8,66,86,-27,4.35,0.13,22.7,,,
"Oct 22, 2020 04:49:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",68,41,63,69.7,18.1,85,7,59,85,-36,4.91,0.12,22.4,,,
"Oct 22, 2020 04:15:27 PM","Velo HS-Collegiate BBCor",Right,"General Practice",62,65,48,66.2,12.1,79,5,83,85,-30,3.62,0.15,20,,,
"Oct 22, 2020 04:15:12 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,57,49,66,12.5,73,10,79,84,-31,3.5,0.16,19.2,,,
"Oct 22, 2020 04:15:07 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,66,38,62,7.8,81,8,84,84,-25,2.7,0.18,18.3,,,
"Oct 22, 2020 04:15:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",52,69,45,62.5,10.8,68,13,86,84,-20,2.82,0.17,17.5,,,
"Oct 22, 2020 04:14:50 PM","Velo HS-Collegiate BBCor",Right,"General Practice",47,56,54,65.3,14.4,63,11,78,84,-37,3.38,0.16,19,,,
"Oct 22, 2020 04:14:44 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,54,51,69,13.4,77,6,78,82,-35,4.09,0.15,20.5,,,
"Oct 22, 2020 04:14:39 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,71,51,63.5,13.5,67,10,86,84,-29,3.08,0.16,17.7,,,
"Oct 22, 2020 04:14:34 PM","Velo HS-Collegiate BBCor",Right,"General Practice",64,54,47,67,11.8,81,10,77,82,-25,3.56,0.16,20,,,
"Oct 22, 2020 04:14:17 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,42,56,67.5,15.3,83,9,63,82,-37,3.97,0.14,21.1,,,
"Oct 22, 2020 04:14:10 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,40,55,68.1,14.9,80,10,61,81,-35,3.98,0.15,20.7,,,
"Oct 22, 2020 04:12:47 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,52,60,64.9,16.9,72,11,72,86,-33,3.77,0.14,19.6,,,
"Oct 22, 2020 04:12:41 PM","Velo HS-Collegiate BBCor",Right,"General Practice",55,55,53,66.2,14.2,72,16,77,83,-23,3.52,0.16,19.9,,,
"Oct 22, 2020 04:12:35 PM","Velo HS-Collegiate BBCor",Right,"General Practice",51,54,58,67,16.3,68,17,78,82,-18,3.7,0.15,20,,,
"Oct 22, 2020 04:12:30 PM","Velo HS-Collegiate BBCor",Right,"General Practice",63,49,58,68.1,16.1,80,8,70,84,-29,4.22,0.14,21.2,,,
"Oct 22, 2020 04:12:20 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,47,56,68.1,15.5,82,10,67,86,-29,4.4,0.13,21.1,,,
"Oct 22, 2020 04:12:13 PM","Velo HS-Collegiate BBCor",Right,"General Practice",56,56,54,66.6,14.5,73,12,78,83,-19,3.56,0.16,19.6,,,
"Oct 22, 2020 04:12:05 PM","Velo HS-Collegiate BBCor",Right,"General Practice",60,55,62,67.3,17.7,76,9,73,88,-25,4.3,0.13,20.8,,,
"Oct 22, 2020 04:11:59 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,49,58,66.9,16.2,87,8,67,87,-30,4.19,0.13,21.2,,,
"Oct 22, 2020 04:11:54 PM","Velo HS-Collegiate BBCor",Right,"General Practice",53,67,64,63.3,18.5,69,12,81,88,-20,3.44,0.15,18.4,,,
"Oct 22, 2020 04:10:06 PM","Velo HS-Collegiate BBCor",Right,"General Practice",66,56,47,62.9,11.6,83,10,76,86,-22,2.92,0.17,19.2,,,
"Oct 22, 2020 04:10:02 PM","Velo HS-Collegiate BBCor",Right,"General Practice",46,80,61,60.3,17.6,62,14,88,88,-27,3.08,0.15,17.7,,,
"Oct 22, 2020 04:09:56 PM","Velo HS-Collegiate BBCor",Right,"General Practice",65,45,55,65.3,15.1,82,10,67,82,-26,3.77,0.14,20.2,,,
"Oct 22, 2020 04:09:51 PM","Velo HS-Collegiate BBCor",Right,"General Practice",70,43,53,67.4,14.3,87,7,64,83,-32,4.01,0.14,21.9,,,
"Oct 22, 2020 04:09:45 PM","Velo HS-Collegiate BBCor",Right,"General Practice",67,43,54,66.2,14.5,84,10,63,83,-29,3.82,0.14,21.5,,,
